text,intent
"@British_Airways I made two bookings, but only received a confirmation email for one of the flights. Little help?",general_question
@comcastcares ✔,general_question
.@comcastcares tired of getting charged for equipment that was returned months ago. Please stop it.,payment_issue
@comcastcares Sent and thank you,positive_feedback
@115900 hi I got some odd text alert from you I don't have your service why would I get alerts,general_question
@comcastcares Phoenix Suns are on auto record. NBA Team Channel 752 trying to record tonight. I only want regular broadcast games recorded like TiVo does.,general_question
"@comcastcares Thanks for your reply but that's why I said Update your Software. If  @115902 knows not to record on an unavailable channel, it's software.",technical_support
Why does @115900 record programs on my DVR from channels I don't subscribe to? Blank recordings. I don't have NBA LP! #UpgradeYourSoftware! https://t.co/0ir2a2rSt1,general_question
wow when you want to watch the world series and @115900  decides to have an outage!!!!,general_question
@AmericanAir Erica on the lax team is amazing give her a raise ty,general_question
@AmericanAir Could you have someone on your lax team available to guide me to my gate ASAP,general_question
@AmericanAir have a flight at 330pm (45mins) I’m almost to Lax. I’m legally blind and didn’t know where to let you know I need assistance.,general_question
Ben Tennyson and an American Airlines pilot. 🎃 #trunkortreat #halloween #2017 #diycostume #parenting @americanair … https://t.co/f1nNHQ0iLa https://t.co/lDViDkRdB1,general_question
"@AmericanAir Right, but I earned those. I also shouldn’t have to pay to pass them to my own spouse. You need to change your program.",payment_issue
"I’m sorry, what? It’s going to COST me $50 to transfer 4,000 AA Advantage points to my spouse? @AmericanAir this is ridiculous!!",complaint
Heading to London tonight will be there for 5 days doing some exciting stuff:) @AmericanAir get the drinks ready I coming aboard:) JB,general_question
Check out these tiny trick-or-treaters all dressed up in our #NICU. Hey @AmericanAir! We have your youngest #pilot in training! #Halloween https://t.co/0C3aXJhiAg,general_question
"Thank you, @AmericanAir for playing #ThisIsUs and for having great flight attendants on my flight back home!",positive_feedback
@115911 Sweet! I’m still paying on my 7plus but I have a jump. Any way to find out what to do in my situation and how much money I need to put down?,payment_issue
@115910 No sir! You can still preorder at https://t.co/E7pnnCVItW *JoanO,general_question
@115911 Are pre orders done for the X?,general_question
@115910 Go for it Trevor *ErikS,general_question
@115911 I have a question.,general_question
"Be ready for your next iPhone. Join our iPhone upgrade program for free!
 https://t.co/ELb8YQspF6",general_question
"@115913 @115911 By 'upfront' I hope you don't mean 'upfront fees""!  DM sent!",general_question
@115913 @115911 just called in to switch from AT&amp;T. They wanted $75 to switch 3 phones! I said no way! Inconsistent messaging - shame!,complaint
@TMobileHelp trying to redeem a free tuesday code and its not letting me telling me theres an error can i get help with this?,technical_support
T-Mobile So Bs My Internet Stop Working For 3 Hours https://t.co/YISXwAHace,technical_support
No. That opportunity has passed. Bad customer experience @115911 &amp; @343   Not going back ever again. #FAIL https://t.co/05pINkDFGd,complaint
@TMobileHelp  https://t.co/tznFggbx3Y,general_question
@TMobileHelp @115918 OK maybe my problem too let me try that resizing.,technical_support
@TMobileHelp Got it. One of them resized to 4x4. So instead of alerting me it just wouldn't take the coupon code. I resized it and it worked. Thanks.,positive_feedback
@TMobileHelp @1247 The @10568 code is not working when applied at checkout. Can you please look into this? https://t.co/SJvM7AW24t,complaint
@VirginTrains so i wait almost 3 hours and then they are rude and arrogant &amp; unhelpful after which she is raising a technical case https://t.co/yi9oxFMatO,technical_support
@VirginTrains thanks!,positive_feedback
"@VirginTrains hi! i need some help with a booking i need to change, and made a mistake on. who can i contact?",general_question
"Gotta luv @VirginTrains finally get 2 call cntr, they tried to charge me £176 for a ticket which can b purchased for £88 online https://t.co/I7rkohYqaI",general_question
"@VirginTrains Thanks, see it now. Real shame about how poor the new App is though.",complaint
@VirginTrains Hi- does the new app have an option to buy an open return?,technical_support
@VirginTrains Thanks,positive_feedback
@VirginTrains My daughter is on the Euston train stuck just outside Preston. Any timeframes for arrival?,technical_support
"@VirginTrains What are your targets for next season? I see your prices go up, so I assume you've set performance targets reflective of that.",general_question
"@VirginTrains Oh, that's nice. What are you doing about it? What are you targets next year?",general_question
"@VirginTrains Always some supposedly acceptable reason, yes I get that, but when one uses the trains every week and spends a lot of money, for it to be late regularly is just not acceptable.",delivery_issue
@VirginTrains The 06:20 from Euston. Now I'm here waiting on the 19:00 from B'ham int. Also late.,delivery_issue
"@VirginTrains For at least the third time this year, I will miss the meeting I especially took the train for in the first place. So often late. No refund because it ""doesn't qualify"". Next season = car.",refund_request
"@VirginTrains Thanks, we are an hour away so fingers crossed!!",positive_feedback
@VirginTrains We are enroute to Preston Now from Euston. Will we have to wait it out?,general_question
I really hadthe WORST experience ever from start to finish with @SouthwestAir  will never fly internationally again with them,complaint
Celebrated Halloween on a @southwestair flight with my pumpkin spice @15890 and a delicious (free) @115927 O… https://t.co/GGPGaaFVq2 https://t.co/gnCxPEsaEv,general_question
Thanks to the wonderful @SouthwestAir crews of flights 1732 &amp; 560 for getting us from Sacramento to KC safe and sound! #YouRock,positive_feedback
@SouthwestAir Its working again,general_question
@SouthwestAir consider this your 1st reported error,technical_support
@SouthwestAir is down on the my account page 😑😑,account_problem
@AskeBay sure will do. Getting refunded by the sellers in the meantime.,refund_request
"Change your @115931 password and turn on two-step verification or else you, too, may receive a paypal receipt for a van reversing camera with a random delivery address in Walthamstow.",delivery_issue
Best part of my Halloween? Free drinks on all my @SouthwestAir flights for the holiday👻It’s spooktacular.,positive_feedback
"@SouthwestAir Me to! I'm super excited, get to try this entire trip all over again, and at least this time I know I'll have the best time due to y'all ☺️",positive_feedback
"@SouthwestAir You'll be seeing me at the end of this month for the concert I missed my flight for because of American Airlines, thank you again guys 💕",positive_feedback
"@SouthwestAir You guys are amazing, seriously thank you from the bottom of my heart!",positive_feedback
"@SouthwestAir You guys helped me so much trying to get me on a flight that was not even through yours, amazing company, amazing people, thank you so much💕",positive_feedback
@SouthwestAir helped me out to try to get through to my flight when my @AmericanAir didn't and my flight was with AA. Wow. Loss for words,positive_feedback
"@SouthwestAir yup all 400 errors, even turned off my ad blocker",technical_support
@SouthwestAir Why would we be receiving errors when we try to check-in? Our flight takes off at 4 but we keep getting error messages...,technical_support
